,tBodyAcc-Mean-1,tGravityAcc-Mean-1,tBodyAccJerk-Mean-1,tBodyGyro-Mean-1,tBodyGyroJerk-Mean-1,tBodyAccMag-Mean-1,tGravityAccMag-Mean-1,tBodyAccJerkMag-Mean-1,tBodyGyroMag-Mean-1,tBodyGyroJerkMag-Mean-1,fBodyAcc-Mean-1,fBodyAccJerk-Mean-1,fBodyGyro-Mean-1,fBodyAccMag-Mean-1,fBodyAccJerkMag-Mean-1,fBodyGyroMag-Mean-1,fBodyGyroJerkMag-Mean-1,Activity
10,0.0388595646657456,0.9658556405210116,0.0713968604415338,-0.0247082545862555,-0.0994429519640255,-0.9910678848116012,-0.9910678848116012,-0.9851903190895488,-0.9851952510766772,-0.9913131737563554,-0.992912944772866,-0.9909857192561148,-0.9819277590830964,-0.9850813782214406,-0.9846481857821838,-0.9834583613720912,-0.991317901263502,5
11,0.0385965831735108,0.965906250467954,0.0760845138513162,-0.0311731582513922,-0.0942075554337489,-0.9961350669767842,-0.9961350669767842,-0.9935771320692568,-0.9942310170092432,-0.9978131850224556,-0.9982660335496514,-0.9981915722667448,-0.992599280211462,-0.99451969280666,-0.994613923565603,-0.9965033338233112,-0.9976558894370712,5
12,0.0394954302174745,0.9656493387345052,0.0771020017631436,-0.029168610713571,-0.0989944951462795,-0.996548376295529,-0.996548376295529,-0.99564335292269,-0.9962523414370706,-0.9986537172768842,-0.999404016860957,-0.9995380517877824,-0.994502563743454,-0.9953353109564778,-0.9967033195293517,-0.9979069261505806,-0.9990503488177336,5
13,0.0389784101468417,0.9656970004226976,0.0776123800218093,-0.0270870933776832,-0.1004874413727556,-0.997582924403709,-0.997582924403709,-0.996145769389994,-0.9976166664543136,-0.9983866940019016,-0.9988462518167734,-0.997490966581332,-0.9963239950857812,-0.9971383449356676,-0.9954178681464186,-0.9985638516827444,-0.9990316371845048,5
14,0.0270446981373822,0.9484195403616902,0.0975933052014155,-0.010283379437925,-0.0745498505589118,-0.6552038690905151,-0.6552038690905151,-0.7819189169016573,-0.4049261470428534,-0.8228485587024577,-0.7206993669722546,-0.7401394663586234,-0.596627667836591,-0.5763655652640873,-0.7055483317445884,-0.6728047989832906,-0.8030360840233477,7
15,-0.0037690319095678,0.8641259162632411,0.1393549801794105,-0.0503881126323393,-0.1112555467118638,-0.7253561453475318,-0.7253561453475318,-0.979698448440776,-0.8734470293250967,-0.9934155743185122,-0.9266794160365436,-0.984188728144293,-0.975164955451032,-0.4909555346532409,-0.9789356000372048,-0.979034598691254,-0.988649479382485,4
16,0.0445216973319249,0.831111266542512,0.0806986231688744,-0.047250830834195,-0.0935595464765942,-0.9556206002029985,-0.9556206002029985,-0.9942771052032384,-0.9006807021099547,-0.998432336066322,-0.9902310932649984,-0.9931673034369276,-0.993797351099596,-0.9774237008469232,-0.9956092714619116,-0.9698909286468046,-0.9988956645037572,4
17,0.0394692561738483,0.8342721936827495,0.0713358182284491,-0.0384704505187702,-0.0939319732695357,-0.986135099088902,-0.986135099088902,-0.995374933720547,-0.9471704458838052,-0.998945210587733,-0.9938698462535294,-0.9942091271114224,-0.9951293475486128,-0.983650317686088,-0.9938765139448676,-0.9671431128845742,-0.9990146243912974,4
18,0.0035985765689605,0.8355472883699981,0.0361174974436675,-0.0222135179521962,-0.0554951561568922,-0.8302837915539063,-0.8302837915539063,-0.9047311773176488,-0.6594131105332306,-0.9114982564798356,-0.8337613062010907,-0.8820334188505574,-0.7657249174274747,-0.6550973627892481,-0.857555256421535,-0.6281840763524302,-0.8718657253655178,4
19,-0.0938682888008233,0.797357334350089,0.0569561250973662,-0.0042101661073845,-0.1036272501695738,-0.6179695342216107,-0.6179695342216107,-0.8659436781025873,-0.5872613652811596,-0.8873308261522068,-0.8176209463474549,-0.8670176843851541,-0.7737180536926879,-0.6941604587432224,-0.851527195098698,-0.6576279269560059,-0.8729463960673691,4
20,-0.0513334330996236,0.6846844459909578,0.127954723085131,-0.0204786567381831,-0.1422268594975731,-0.7424303746014993,-0.7424303746014993,-0.9540413933322222,-0.8751446391709136,-0.9723075358356001,-0.8773648692625554,-0.9405497733586576,-0.944406221769718,-0.7234285256472595,-0.9292737985404932,-0.884839970238059,-0.9602255805191732,4
21,0.0533558717408961,0.612130998815265,0.0956086747875977,-0.0430610124788953,-0.095812643413688,-0.9479717096445778,-0.9479717096445778,-0.993364128082161,-0.9403454688238632,-0.9947301800313404,-0.9764484686264502,-0.9892602267710526,-0.995483175379004,-0.9294615961558306,-0.9909268408224328,-0.9806869549822927,-0.9926826684039742,4
22,0.0418315022932289,0.6205363189709772,0.0650310879071105,-0.040781386660175,-0.0951734043104718,-0.9854131402626208,-0.9854131402626208,-0.9971266483740884,-0.9669231227564618,-0.996669084219502,-0.9860231866571826,-0.9940301902070816,-0.99692238630443,-0.9730366283184594,-0.9952971338316622,-0.9860699538369336,-0.9959448125373042,4
23,0.0368849335876417,0.6238680062608066,0.0768020743213022,-0.0346175211472556,-0.0968135550105595,-0.997219783087398,-0.997219783087398,-0.9984558031156748,-0.9861223121935176,-0.9969355134912896,-0.9963355274703372,-0.9973652987453344,-0.9974733905308352,-0.996355152777366,-0.9982559166251894,-0.9920684641292828,-0.9961164683423468,4
24,0.0395437020254194,0.6220753006625548,0.0731599030394971,-0.03056541441874,-0.0973609883398615,-0.9992096111603552,-0.9992096111603552,-0.9978466906628586,-0.9946973670778476,-0.9966263322511056,-0.9960055288869792,-0.9966801861914067,-0.9984265871550448,-0.9978343635514236,-0.9984712529587983,-0.9943722462144862,-0.9960111420276672,4
25,0.0389419227176273,0.6225164062427364,0.0775914803135016,-0.0280825722239826,-0.0974511104311606,-0.997806109836362,-0.997806109836362,-0.9964044883515714,-0.9965221662692868,-0.9963930175943488,-0.9950452587860668,-0.9944070152605076,-0.998151714069432,-0.9944907430277072,-0.9980074994946861,-0.995999860564914,-0.9959192536263376,4
26,0.2072129844324866,0.7087708687076062,0.0173429258654098,-0.0583543687521264,-0.1273330570004103,-0.1090105772294259,-0.1090105772294259,-0.8280348213594191,-0.3942389918878749,-0.8618375244944813,-0.6853474859524387,-0.8098908783500188,-0.7594708371230501,-0.3742282891366637,-0.7838772045745543,-0.5275556641898992,-0.8617237705483843,8
27,0.0477968054130588,0.9411266536213584,0.0635257404941744,-0.0113345394564555,-0.0888687451463433,-0.925372683385276,-0.925372683385276,-0.990918618527384,-0.8364809970907338,-0.9912507137129793,-0.9861552579263608,-0.9876758602271044,-0.9724675051575966,-0.8987328111000004,-0.9883237083931028,-0.9111638353979192,-0.989685437589846,5
28,0.040066084970991,0.9485902992916884,0.0689566874720493,-0.0157033923350059,-0.1001117543370429,-0.9879854828798585,-0.9879854828798585,-0.9968186811950112,-0.9294441427439996,-0.9968970503431428,-0.9941403675172356,-0.9945488833740428,-0.9905002255704316,-0.9879210207234158,-0.9966615632847516,-0.9545925985939828,-0.9975834742517732,5
29,0.0397988123329355,0.9493751267669543,0.073977548838686,-0.013659855472674,-0.0949103646954677,-0.9917237136760944,-0.9917237136760944,-0.9963131394219809,-0.9715043221698324,-0.9969199597419116,-0.995968762810616,-0.9951412806625584,-0.9908784430306378,-0.9922905846747606,-0.99872480365451,-0.9851965375637945,-0.9973730421388441,5
30,0.04015876725146,0.9497101598712694,0.0764912641333948,-0.0121782609886818,-0.1062889941958072,-0.9962609141227228,-0.9962609141227228,-0.9964145065284484,-0.9802182373812496,-0.9970089721062808,-0.9968289535058704,-0.9952804842896564,-0.9888001488768132,-0.9926325304307138,-0.99619001246527,-0.9928561370815912,-0.9976141985872696,5
31,0.0392525701697596,0.950250345654,0.0751308771266956,-0.024273432589944,-0.1034977710301855,-0.9991087250640952,-0.9991087250640952,-0.996604443810164,-0.988316300367564,-0.9981241209955898,-0.9968449274088764,-0.9955276342857038,-0.9909492490141808,-0.9964099880136302,-0.9966561695600143,-0.995275918961125,-0.998507780579897,5
32,0.0383113778510735,0.9502636077144172,0.0761963135275582,-0.02954908843389,-0.0967541047748119,-0.9984854425889064,-0.9984854425889064,-0.997188093338405,-0.9932595644568244,-0.998716303394751,-0.9972206117700848,-0.9965532452770888,-0.9949557359843172,-0.9991956791231792,-0.9995692175869773,-0.996654860805262,-0.9995971674818608,5
33,0.0391165846420034,0.949800723185416,0.0763958537751188,-0.0298353854416361,-0.0983031481454359,-0.998873434972254,-0.998873434972254,-0.9962235613905452,-0.996908938881082,-0.9984592554647036,-0.9972366705417192,-0.9960671083198346,-0.9969420778511432,-0.9966984133475956,-0.9981772583008484,-0.9988955745005628,-0.9990553647493032,5
34,0.0391026934103251,0.949834083006016,0.0729305343008432,-0.0293300937583647,-0.0954614837331132,-0.9984588874739072,-0.9984588874739072,-0.9938200130495488,-0.9969912811986528,-0.9982622775815668,-0.9969308210589674,-0.9958191042125348,-0.995975794624938,-0.9960291823666272,-0.9944252939860704,-0.9984983804927916,-0.9984700041467208,5
35,0.0383422918599118,0.9497633854060188,0.0765418708718952,-0.0281876482468825,-0.0975740937079336,-0.9970379820508872,-0.9970379820508872,-0.993277679601036,-0.9975580738054456,-0.9985973226619788,-0.9975391462001364,-0.996440501322876,-0.9969926428455244,-0.9952090858485596,-0.9921329665236368,-0.9982463421090252,-0.9989123920245552,5
36,0.039672207124294,0.949388343073492,0.0783179537816809,-0.0272043637924475,-0.0989699700180476,-0.9966092608697642,-0.9966092608697642,-0.9943416830212698,-0.9972820370573692,-0.9984737102164792,-0.9973610589141598,-0.9965296119776156,-0.9974945848546926,-0.995005049552292,-0.9940985316888012,-0.9980272993086184,-0.9988813779068892,5
37,0.0407853269390381,0.9498494617162516,0.0760033780562074,-0.0250326431231264,-0.0975491980602551,-0.9956375259489686,-0.9956375259489686,-0.9940698426215784,-0.9956281089042862,-0.9975551624111167,-0.9988685550227951,-0.9977603651773186,-0.9951589714415344,-0.9937279802690352,-0.9942966338607108,-0.9973361833918052,-0.9988769237285772,5
38,0.0397341658731806,0.950828589813658,0.0752698312606434,-0.027416291572068,-0.0986168643291738,-0.996666767122557,-0.996666767122557,-0.9931882423352644,-0.9952341246588324,-0.9971791843625032,-0.9974715406228404,-0.9964565970140172,-0.9930368173724886,-0.9931997225325794,-0.994310207767056,-0.996766338860089,-0.9985676536710194,5
39,0.0384515494657309,0.9512456602484836,0.0751516714749744,-0.0302601979065426,-0.1021303963274464,-0.9990396572239368,-0.9990396572239368,-0.9941028969970735,-0.9959430454982168,-0.9971086442513574,-0.9990496338100072,-0.997555685581514,-0.9926772866323318,-0.9958266417440348,-0.9930500990494804,-0.9966366737079276,-0.9980783299087682,5
40,0.0386613499191406,0.9508032015153672,0.0672074225503522,-0.1409515244750739,-0.0692028210478699,-0.9696203576423656,-0.9696203576423656,-0.984402545998082,-0.8782466861513806,-0.9773645298307851,-0.9871344299977673,-0.9836511288898085,-0.8657050605709725,-0.9100452857245592,-0.9660835368901072,-0.8652628616687188,-0.9407137329197324,5
41,-0.2740843821601053,0.8802493173564097,-0.1090641783109841,-0.6515796106837843,-0.3811519179561083,0.2717472321201726,0.2717472321201726,-0.5794261098811344,0.1528222419362018,-0.6799795822386436,-0.488562786206714,-0.6121335656235469,-0.3541732866140672,-0.1417629145973518,-0.5748876419545577,-0.3215178812442894,-0.6868152560724851,11
42,-0.642387152963912,0.574883786152866,0.0058012989284785,-0.3588666014507778,0.3564270820744693,0.3257599377884943,0.3257599377884943,-0.6429633641536716,-0.2993498145139885,-0.7361165610394109,-0.6327377845345483,-0.6979889016714043,-0.2231000576364188,-0.2551912071102493,-0.6351351711847082,-0.507021279734579,-0.782011936724716,11
43,-0.3388502490168859,0.0179265708054559,0.4488539744216284,0.0022548999482527,0.0010583938988399,-0.3848857933445226,-0.3848857933445226,-0.7313158288148813,-0.4509286858997503,-0.812492023809237,-0.4278622783108126,-0.7453099159044407,-0.5488769001046147,-0.1672201521337802,-0.6606397236425752,-0.700062814998597,-0.8020413947351449,11
44,0.0501435978777429,-0.2212555253541197,0.0466234989728526,0.0180373089497207,-0.1027192097800908,-0.9790753627995212,-0.9790753627995212,-0.9924061234592546,-0.8786743314291352,-0.9961800437644064,-0.9632395341930392,-0.9896330168011284,-0.9847634025662716,-0.9528026485835384,-0.9888914657635364,-0.9177662917765856,-0.9961307426021088,6
45,0.0367903378596439,-0.2106728779786029,0.07857503826644,-0.0072671359660659,-0.1081137815851339,-0.997361698873629,-0.997361698873629,-0.9955264034477092,-0.9622336020102528,-0.9978868900568634,-0.9931592877660692,-0.9943846124142138,-0.9865946882971572,-0.9926739392001838,-0.993140694770682,-0.9716371622590388,-0.99851960612686,6
46,0.0401311222069484,-0.2128255621857909,0.0716619665116775,-0.0223002142947691,-0.1027983261890492,-0.9987709458481304,-0.9987709458481304,-0.9959674169580623,-0.9821114135619676,-0.9982697632514844,-0.9959453281681808,-0.9952542585029528,-0.9949603330031764,-0.9955848187145508,-0.9929891092536038,-0.9958818235478396,-0.9984273149748536,6
47,0.0393585746330549,-0.2119556762750218,0.0772053803249146,-0.0288536401268956,-0.0996573850679898,-0.999432481251844,-0.999432481251844,-0.9971518863583309,-0.98249871667486,-0.9989640999081092,-0.9964489140203958,-0.995760565060398,-0.998174254659702,-0.9969738026542134,-0.9960841165360188,-0.996501592846794,-0.9988392626219712,6
48,0.0397616197676762,-0.2117717644675864,0.0834984316317282,-0.0304981761401762,-0.0984335651183183,-0.9985602024812136,-0.9985602024812136,-0.99486437875476,-0.9866692280010796,-0.9988352470570928,-0.9940659579307288,-0.9923721442496788,-0.9986729909351098,-0.9946081073554432,-0.9937897645417044,-0.9978820148231422,-0.999201494435736,6
49,0.0387226904940132,-0.2116181688447522,0.0766891938663143,-0.0297057497130224,-0.0989849457202522,-0.998362650145578,-0.998362650145578,-0.9942765863530568,-0.9909075444920814,-0.9981267200660884,-0.99440804578861,-0.9927259887222027,-0.9982625294632416,-0.9953315322814524,-0.993563239318391,-0.996520232024142,-0.9986272718232464,6
50,0.0396617437177795,-0.2116935505010967,0.0747833721325108,-0.0292027254490268,-0.0969515259989537,-0.99840264039287,-0.99840264039287,-0.995429464340344,-0.9953728926206468,-0.9985871117533476,-0.9948137466477256,-0.9939057951112864,-0.9985937745242244,-0.9930853082501324,-0.9935622177422871,-0.997474880349196,-0.9985598302427964,6
51,0.0409597001486632,-0.2110777513569397,0.0725965465596327,-0.0280489266712241,-0.0974247500218357,-0.9969836097261736,-0.9969836097261736,-0.9938809238033433,-0.9965845746754444,-0.9991615579776983,-0.9941538154843806,-0.9928445597443109,-0.9991194075542286,-0.9924667513185902,-0.9936388714778668,-0.9984092968717504,-0.9992576950228584,6
52,0.0396747909096053,-0.2096741417403939,0.0721538823237242,-0.0273418529227965,-0.098647559629764,-0.9971070995230348,-0.9971070995230348,-0.9928829311622216,-0.9969590799431642,-0.9991191389540114,-0.9959014722369623,-0.9945306404319721,-0.9996093767944746,-0.9946682725587784,-0.9959384169397136,-0.998732023958752,-0.9995575094326212,6
53,0.038356513470025,-0.2093551790946502,0.0766967670426475,-0.0275233146615977,-0.0982434540717551,-0.9981015250599696,-0.9981015250599696,-0.9939795888210028,-0.9968121077680424,-0.9986540387192858,-0.9948846025610988,-0.9930271083378908,-0.9983371889132192,-0.9950194385078908,-0.9962550994395624,-0.9987836187029706,-0.9984356980855036,6
54,0.0388647865413027,-0.2099518797837312,0.0754739246764828,-0.0280326436052321,-0.0992475317422941,-0.9981541266234611,-0.9981541266234611,-0.9949486129597404,-0.9966529272456957,-0.998764207272842,-0.9948514421660284,-0.9927084525983952,-0.9974766019214956,-0.996164055569439,-0.9957930173088568,-0.9986408906206646,-0.9983024524908434,6
55,0.0393242911586684,-0.2100721284243701,0.0774417232952406,-0.0281904443734883,-0.0981598061585667,-0.997656876786822,-0.997656876786822,-0.9936176112755828,-0.9955903486037806,-0.9984317763906572,-0.994225499791096,-0.9909883737635906,-0.9988387458292628,-0.9973981351475268,-0.9926697723422642,-0.9978894942766826,-0.9987221656759172,6
56,0.5288316805787674,-0.1238294898015804,0.2595265427110833,0.173245526529846,0.1914918584595173,-0.2653239068980458,-0.2653239068980458,-0.8242235160731705,-0.3755131938694327,-0.8639239894520836,-0.5923238259309298,-0.8517766797639568,-0.556309043383904,-0.1307841752935594,-0.8280460267929732,-0.5569901334251132,-0.8846398788053842,10
57,0.6350526155244645,0.2985521579606079,-0.1268851148805775,0.1772748386412806,-0.1479585252483381,-0.0158458076195694,-0.0158458076195694,-0.79893884436458,-0.2489513092169365,-0.8453564867587382,-0.6369990841675661,-0.8283033886237843,-0.4935369310368654,-0.5259875060769188,-0.8205797478043343,-0.6786062569619082,-0.8645715626419826,10
58,0.0228257257860686,0.8875789644390255,0.0738389572556095,-0.2242906280785249,-0.0728120235229501,-0.9455454910284692,-0.9455454910284692,-0.9845694227675644,-0.6284741306647297,-0.9927491630396436,-0.9832716671034956,-0.9839117108596552,-0.9556697326145897,-0.9485894306073824,-0.9789715947588492,-0.889492609137853,-0.9936452555976818,4
59,0.0375450678701065,0.8730758963411294,0.090129677036991,-0.1480591956418886,-0.0608551820355998,-0.9765731154420604,-0.9765731154420604,-0.9935708239976052,-0.7908285829392903,-0.995381101244888,-0.9878593605941796,-0.991767300438314,-0.9401855547241282,-0.966523933142271,-0.9930399778848574,-0.8788888803708519,-0.9956653165620636,4
60,0.0408733427404861,0.8715307396499572,0.0802092999057231,-0.0785531587104297,-0.0760821911963593,-0.99474240474224,-0.99474240474224,-0.9940226075746696,-0.9230820006098668,-0.99664852240077,-0.9940967533229488,-0.9940775128065564,-0.9615593336683628,-0.9953266989623362,-0.9942668779816968,-0.9316196453946212,-0.9967018127916192,4
61,0.0394101006964642,0.8731548686772013,0.0730686065893295,-0.0374155277562656,-0.0855703957836021,-0.995092069152536,-0.995092069152536,-0.99369269678429,-0.9826418698597928,-0.9972150435767672,-0.992888829246513,-0.9928792333847576,-0.9810939958336448,-0.9929719899537084,-0.992461607811094,-0.9859175482724232,-0.9961463999570308,4
62,0.0373592858449458,0.8731178718997339,0.0746823806378429,-0.0209104597030798,-0.0914522954682468,-0.9933585500565304,-0.9933585500565304,-0.9945963058068232,-0.9851292926752392,-0.9974884098706178,-0.9948506770383504,-0.9937227952231448,-0.9928460588961496,-0.9931203699344026,-0.9933326832877208,-0.9925752772615126,-0.9969792213890076,4
63,0.0397599622662241,0.8720531363230697,0.076795445287733,-0.0174990547564668,-0.0990912347538962,-0.9907185593312852,-0.9907185593312852,-0.994963681207795,-0.9807062728210924,-0.9978219460853706,-0.995049166168174,-0.9949567894272036,-0.9987161771279952,-0.9927238693875488,-0.9936412687192728,-0.994642514976277,-0.9984769229169844,4
64,0.039602482538775,0.8724865913317481,0.076159715919198,-0.0205412371216829,-0.1010012358195962,-0.9926018911735892,-0.9926018911735892,-0.9958692913554318,-0.9884787099028024,-0.9975377990106516,-0.9940931885325356,-0.9931505209697766,-0.9969911945962074,-0.9941116469295856,-0.995449472154303,-0.9925515362066064,-0.9976461672313072,4
65,0.0373057145191146,0.8726617921077737,0.0714200994283553,-0.0246984384294427,-0.0994143773266317,-0.9948307263518692,-0.9948307263518692,-0.996462326624756,-0.9935295816412536,-0.9972266110245416,-0.9945567564169602,-0.9931485968607184,-0.9980940597830336,-0.9976077764472306,-0.9974250754785448,-0.9959727833181468,-0.9970319657232825,4
66,0.0394964491082774,0.8714483605576246,0.0754990964701023,-0.0264145643154659,-0.0994500316833701,-0.995748124149064,-0.995748124149064,-0.9950992906155132,-0.9945525084702572,-0.9975184138781445,-0.9955526839843424,-0.9937849681564233,-0.9977632683492196,-0.9969541241390726,-0.9976737437396048,-0.995955120566322,-0.9981194082052036,4
67,0.0391496282506473,0.8714256750386895,0.0769441468895688,-0.0280634205019364,-0.098572578995594,-0.9952418370974542,-0.9952418370974542,-0.9942437657717575,-0.995533122184927,-0.997565353127406,-0.9950917316288074,-0.9931802258726428,-0.9978413411668547,-0.9950007965948696,-0.9964924320438964,-0.996851599416081,-0.9981749541338684,4
68,0.0377307820877825,0.8708902540473573,0.0774366021518018,-0.0286359213545477,-0.0973356690728796,-0.9944564430482562,-0.9944564430482562,-0.9959175273034724,-0.9949472958398896,-0.9975380212666324,-0.9944586481644176,-0.9934811964587152,-0.9978730891508572,-0.9945869856419266,-0.9940437767757504,-0.996441637675962,-0.9979677187769604,4
69,0.0397843437194305,0.8699200738819362,0.0747277725709665,-0.0279757139396988,-0.0980615039989583,-0.9941159408951808,-0.9941159408951808,-0.9965485838717332,-0.9942834216437764,-0.9971471751813608,-0.9953632562358278,-0.9943999313961236,-0.9977383786093786,-0.9955878399380094,-0.9958116861331092,-0.9956887005305726,-0.997631925093329,4
70,0.0395833503355691,0.8708094790597016,0.0713137834098394,-0.0283484238043502,-0.1004613617707354,-0.9935875996628334,-0.9935875996628334,-0.9945750121042022,-0.9934099446588376,-0.9970418034764652,-0.993472837941744,-0.9929474297541702,-0.996374309989525,-0.9952592988554472,-0.9959275319089818,-0.9928880913752376,-0.9973475883645382,4
71,-0.3188906530578246,0.8020894365913467,-0.1212167509493369,-0.307130959384507,-0.0521623706491379,-0.141458750265036,-0.141458750265036,-0.7135073565067022,-0.2546472361309676,-0.7771423382886682,-0.6013962658265259,-0.7394580727951883,-0.4190155533586039,-0.3457467634527939,-0.7057169552381497,-0.4864006627945158,-0.7925613990320226,9
72,-0.4371262156539945,0.4784573541695949,0.1233862417873783,0.1005968550897478,-0.0301898825079191,-0.2371813920553693,-0.2371813920553693,-0.7615647896609603,-0.5540355640209991,-0.8238705052238074,-0.7170353924535584,-0.7397523663685822,-0.7820053190909708,-0.4613407811370478,-0.7345068366026914,-0.7620747253038427,-0.8234114127037182,9
73,0.0636779736868156,-0.0513671734191935,0.085412869782236,0.1317146228224773,-0.1523344111939072,-0.9524315268365624,-0.9524315268365624,-0.9796621666872422,-0.7309181006048108,-0.9883979493993482,-0.9705576225522414,-0.9779598707431612,-0.9229475250457048,-0.9499223599055818,-0.969044630816104,-0.8862563235318354,-0.987515033245536,6
74,-0.1094399438415536,-0.0390515636733634,-0.0684327298087792,-0.0780537062256164,-0.0456956792305039,-0.6869642441048776,-0.6869642441048776,-0.8632431264131935,-0.6160782807501924,-0.8723532673114628,-0.7160084202543922,-0.8726278405744146,-0.384545743884498,-0.353029576292632,-0.7260572247390435,-0.4507670267494027,-0.7673459416433894,6
75,-0.1745860142945729,-0.1634817609636305,0.0960798665279811,-0.0368301214349092,-0.1186299095105047,-0.529677693614445,-0.529677693614445,-0.8271091984158978,-0.5482567745380955,-0.8333307187048623,-0.783593098086583,-0.8658102384332945,-0.3511075014308517,-0.4905561012640132,-0.7265723627822767,-0.4587598857780073,-0.7606230718215261,6
76,0.0335065249751678,-0.3401557832847795,0.2339624541576415,0.1135252099270605,-0.1873471194367836,-0.7148591938627668,-0.7148591938627668,-0.9400591914710774,-0.7698885569607776,-0.9435505806787182,-0.7811103352394917,-0.957244003956833,-0.769795488683654,-0.6665488025884785,-0.9411837224155984,-0.8004788284963209,-0.933229190767886,6
77,0.0760216774617408,-0.3508369115579887,-0.0491328697998558,0.0308269585752187,-0.1680059058643639,-0.7578576694789555,-0.7578576694789555,-0.8623387427006602,-0.7868048109387902,-0.9021416875799396,-0.7881471137372986,-0.8507086582406784,-0.8033707518036249,-0.7765835089076849,-0.8425229677675297,-0.7476642647150695,-0.8719318649338788,6
78,-0.2002143064927894,-0.3461795502143779,-0.0269373116616195,-0.2058313069166428,-0.1855110472272019,-0.3308954526633263,-0.3308954526633263,-0.571392562797811,-0.4387569880883928,-0.683562405159674,-0.6058228490825837,-0.6364918549649812,-0.018720747070502,-0.0868715518224606,-0.3565197236143297,-0.1157540985848511,-0.6097983886044746,6
